Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,min of two,10,9,0.5,3,29
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,initialize,13,8,0.9,4,106
Singly Linked List,deallocate two,25,4,0.6,9,66
Singly Linked List,non-destructive append,63,21,6.7,21,2600
Singly Linked List,intersection,FAIL,16,-,FAIL,4205
Sorted list,insert,74,21,2.4,21,366
Sorted list,reverse,36,9,1.3,11,190
Sorted list,merge,FAIL,23,-,FAIL,2609
Doubly Linked List,singleton,14,13,0.6,5,40
Doubly Linked List,append,FAIL,20,-,FAIL,3932
Doubly Linked List,delete,67,18,4.4,19,985
List of Lists,flatten,53,12,1.3,17,221
List of Lists,length,73,12,7.0,23,2319
Binary Tree,size,32,13,1.7,9,444
Binary Tree,deallocate,16,2,0.4,6,26
Binary Tree,copy,46,12,3.3,16,1090
Binary Tree,flatten to dll in place,FAIL,5,-,FAIL,5010
BST,insert,FAIL,21,-,FAIL,3427
BST,rotate left,15,74,6.5,5,1084
BST,delete root,54,41,11.0,18,1972
BST,from list,85,15,11.1,27,1836
Rose Tree,flatten,80,10,9.9,25,3014
Packed Tree,pack,FAIL,36,-,FAIL,3033
