Group, Name,Code(mut),Spec(mut),Time(mut),Backtrackings(mut),Rules(mut)
Integers,swap two,12,12,0.3,4,18
Integers,min of two,10,9,0.7,3,51
Singly Linked List,length,21,15,1.3,6,161
Singly Linked List,max,41,22,4.8,11,652
Singly Linked List,min,41,22,5.3,11,702
Singly Linked List,deallocate,11,2,0.3,4,16
Singly Linked List,copy,32,12,1.6,11,231
Singly Linked List,append,19,17,1.1,6,123
Singly Linked List,delete,41,16,3.2,12,457
Singly Linked List,append three,48,21,2.6,14,533
Singly Linked List,union,FAIL,14,-,FAIL,3056
Singly Linked List,intersection,FAIL,16,-,FAIL,3597
Singly Linked List,difference,FAIL,14,-,FAIL,3243
Sorted list,insertion sort,22,18,1.8,7,260
Doubly Linked List,copy,65,15,10.3,22,3274
Doubly Linked List,delete,67,18,7.9,19,1383
Doubly Linked List,single to double,66,11,2.0,23,293
List of Lists,deallocate,32,3,1.0,11,89
List of Lists,length,FAIL,12,-,FAIL,3531
Binary Tree,copy,46,12,4.9,16,1263
Binary Tree,flatten w/append,48,10,1.3,17,150
Binary Tree,flatten w/acc,63,17,1.7,21,256
Binary Tree,flatten,74,10,4.1,24,1095
BST,insert,FAIL,21,-,FAIL,2188
BST,from list,FAIL,15,-,FAIL,1501
BST,to sorted list,FAIL,15,-,FAIL,2829
Rose Tree,copy,FAIL,12,-,FAIL,3431
Packed Tree,unpack,FAIL,25,-,FAIL,2536
